session_id,device,channel,viewed_product,added_to_cart,reached_checkout,completed_purchase
SESS_02903,Desktop,Direct,0,0,0,0
SESS_02904,Desktop,Paid Ads,0,0,0,0
SESS_02905,Mobile,Social Media,1,0,0,0
SESS_02906,Desktop,Organic Search,1,1,1,1
SESS_02907,Tablet,Organic Search,1,0,0,0
SESS_02908,Desktop,Paid Ads,0,0,0,0
SESS_02909,Desktop,Paid Ads,1,0,0,0
SESS_02910,Desktop,Social Media,1,0,0,0
SESS_02911,Desktop,Organic Search,1,0,0,0
SESS_02912,Desktop,Social Media,1,0,0,0
SESS_02913,Mobile,Social Media,1,1,0,0
SESS_02914,Tablet,Direct,1,1,1,1
SESS_02915,Desktop,Paid Ads,1,1,1,0
SESS_02916,Mobile,Organic Search,1,1,1,1
SESS_02917,Mobile,Organic Search,0,0,0,0
SESS_02918,Mobile,Paid Ads,0,0,0,0
SESS_02919,Desktop,Direct,1,1,1,1
SESS_02920,Desktop,Organic Search,1,1,1,1
SESS_02921,Desktop,Social Media,1,0,0,0
SESS_02922,Mobile,Direct,0,0,0,0
SESS_02923,Mobile,Organic Search,1,1,1,1
SESS_02924,Desktop,Social Media,1,1,0,0
SESS_02925,Desktop,Organic Search,1,1,0,0
SESS_02926,Tablet,Organic Search,1,1,1,1
SESS_02927,Mobile,Organic Search,1,0,0,0
SESS_02928,Tablet,Organic Search,1,1,1,1
SESS_02929,Mobile,Paid Ads,1,0,0,0
SESS_02930,Desktop,Paid Ads,1,0,0,0
SESS_02931,Mobile,Organic Search,1,0,0,0
SESS_02932,Mobile,Paid Ads,1,1,0,0
SESS_02933,Desktop,Organic Search,0,0,0,0
SESS_02934,Mobile,Organic Search,0,0,0,0
SESS_02935,Mobile,Paid Ads,1,0,0,0
SESS_02936,Desktop,Paid Ads,0,0,0,0
SESS_02937,Mobile,Organic Search,1,0,0,0
SESS_02938,Mobile,Direct,1,0,0,0
SESS_02939,Tablet,Direct,1,0,0,0
SESS_02940,Desktop,Organic Search,1,0,0,0
SESS_02941,Desktop,Organic Search,1,0,0,0
SESS_02942,Mobile,Paid Ads,1,0,0,0
SESS_02943,Desktop,Direct,1,0,0,0
SESS_02944,Mobile,Paid Ads,1,0,0,0
SESS_02945,Mobile,Organic Search,1,1,0,0
SESS_02946,Desktop,Organic Search,0,0,0,0
SESS_02947,Mobile,Organic Search,1,0,0,0
SESS_02948,Mobile,Direct,1,0,0,0
SESS_02949,Desktop,Social Media,1,0,0,0
SESS_02950,Tablet,Direct,1,1,0,0
SESS_02951,Mobile,Organic Search,1,1,0,0
SESS_02952,Mobile,Paid Ads,1,0,0,0
SESS_02953,Mobile,Paid Ads,1,0,0,0
SESS_02954,Desktop,Organic Search,1,1,0,0
SESS_02955,Tablet,Organic Search,1,0,0,0
SESS_02956,Mobile,Paid Ads,1,0,0,0
SESS_02957,Mobile,Social Media,1,0,0,0
SESS_02958,Mobile,Social Media,1,0,0,0
SESS_02959,Desktop,Organic Search,1,1,1,0
SESS_02960,Mobile,Social Media,1,0,0,0
SESS_02961,Desktop,Direct,1,0,0,0
SESS_02962,Desktop,Direct,0,0,0,0
SESS_02963,Desktop,Paid Ads,1,0,0,0
SESS_02964,Tablet,Direct,1,1,1,1
SESS_02965,Mobile,Direct,1,0,0,0
SESS_02966,Mobile,Direct,1,0,0,0
SESS_02967,Mobile,Organic Search,1,0,0,0
SESS_02968,Mobile,Paid Ads,1,0,0,0
SESS_02969,Tablet,Paid Ads,1,0,0,0
SESS_02970,Desktop,Direct,1,0,0,0
SESS_02971,Desktop,Organic Search,1,0,0,0
SESS_02972,Desktop,Social Media,1,0,0,0
SESS_02973,Mobile,Paid Ads,1,1,1,1
SESS_02974,Mobile,Organic Search,1,1,0,0
SESS_02975,Desktop,Social Media,1,0,0,0
SESS_02976,Desktop,Paid Ads,0,0,0,0
SESS_02977,Mobile,Direct,1,1,1,1
SESS_02978,Desktop,Direct,1,0,0,0
SESS_02979,Mobile,Direct,1,0,0,0
SESS_02980,Tablet,Paid Ads,1,0,0,0
SESS_02981,Desktop,Direct,1,1,1,1
SESS_02982,Desktop,Organic Search,1,1,1,1
SESS_02983,Mobile,Direct,0,0,0,0
SESS_02984,Mobile,Social Media,1,1,0,0
SESS_02985,Mobile,Organic Search,1,0,0,0
SESS_02986,Tablet,Social Media,1,0,0,0
SESS_02987,Desktop,Social Media,1,0,0,0
SESS_02988,Mobile,Direct,1,0,0,0
SESS_02989,Mobile,Organic Search,1,1,1,1
SESS_02990,Mobile,Direct,1,1,0,0
SESS_02991,Desktop,Social Media,1,0,0,0
SESS_02992,Mobile,Organic Search,1,0,0,0
SESS_02993,Mobile,Direct,1,1,1,1
SESS_02994,Desktop,Direct,1,1,1,1
SESS_02995,Desktop,Organic Search,1,1,0,0
SESS_02996,Mobile,Social Media,1,0,0,0
SESS_02997,Desktop,Paid Ads,1,1,0,0
SESS_02998,Desktop,Social Media,0,0,0,0
SESS_02999,Desktop,Organic Search,1,0,0,0
SESS_03000,Mobile,Direct,1,1,0,0
SESS_03001,Mobile,Social Media,1,0,0,0
SESS_03002,Mobile,Direct,1,1,0,0
SESS_03003,Desktop,Social Media,1,0,0,0
SESS_03004,Mobile,Organic Search,1,1,0,0
SESS_03005,Mobile,Direct,1,1,1,1
SESS_03006,Mobile,Paid Ads,1,0,0,0
SESS_03007,Tablet,Social Media,1,1,1,0
SESS_03008,Desktop,Social Media,0,0,0,0
SESS_03009,Mobile,Direct,1,1,0,0
SESS_03010,Desktop,Direct,0,0,0,0
SESS_03011,Mobile,Organic Search,0,0,0,0
SESS_03012,Desktop,Paid Ads,1,0,0,0
SESS_03013,Desktop,Paid Ads,1,1,0,0
SESS_03014,Desktop,Direct,1,0,0,0
SESS_03015,Mobile,Social Media,1,0,0,0
SESS_03016,Desktop,Paid Ads,1,1,1,1
SESS_03017,Mobile,Paid Ads,1,0,0,0
SESS_03018,Desktop,Organic Search,1,1,1,0
SESS_03019,Desktop,Organic Search,1,1,0,0
SESS_03020,Mobile,Social Media,1,1,0,0
SESS_03021,Desktop,Organic Search,1,0,0,0
SESS_03022,Desktop,Social Media,1,1,0,0
SESS_03023,Mobile,Social Media,1,0,0,0
SESS_03024,Desktop,Paid Ads,1,1,0,0
SESS_03025,Desktop,Organic Search,1,1,0,0
SESS_03026,Desktop,Direct,1,0,0,0
SESS_03027,Tablet,Direct,1,0,0,0
SESS_03028,Mobile,Direct,1,1,0,0
SESS_03029,Mobile,Direct,1,1,0,0
SESS_03030,Mobile,Organic Search,1,0,0,0
SESS_03031,Desktop,Organic Search,1,1,0,0
SESS_03032,Desktop,Organic Search,1,0,0,0
SESS_03033,Mobile,Organic Search,1,0,0,0
SESS_03034,Desktop,Direct,1,0,0,0
SESS_03035,Desktop,Direct,1,0,0,0
SESS_03036,Desktop,Paid Ads,1,0,0,0
SESS_03037,Desktop,Organic Search,1,1,1,1
SESS_03038,Tablet,Organic Search,1,1,0,0
SESS_03039,Desktop,Paid Ads,1,1,0,0
SESS_03040,Mobile,Paid Ads,0,0,0,0
SESS_03041,Desktop,Organic Search,0,0,0,0
SESS_03042,Tablet,Paid Ads,1,1,1,0
SESS_03043,Desktop,Social Media,1,0,0,0
SESS_03044,Desktop,Paid Ads,1,0,0,0
SESS_03045,Mobile,Organic Search,1,0,0,0
SESS_03046,Mobile,Paid Ads,1,0,0,0
SESS_03047,Desktop,Direct,1,0,0,0
SESS_03048,Desktop,Organic Search,1,1,1,0
SESS_03049,Desktop,Social Media,1,0,0,0
SESS_03050,Desktop,Organic Search,0,0,0,0
SESS_03051,Desktop,Social Media,1,0,0,0
SESS_03052,Desktop,Organic Search,1,1,1,0
SESS_03053,Desktop,Social Media,1,1,1,1
SESS_03054,Desktop,Organic Search,1,1,1,1
SESS_03055,Mobile,Direct,1,0,0,0
SESS_03056,Tablet,Organic Search,1,0,0,0
SESS_03057,Mobile,Organic Search,0,0,0,0
SESS_03058,Desktop,Direct,1,1,0,0
SESS_03059,Desktop,Paid Ads,1,1,1,1
SESS_03060,Tablet,Organic Search,1,1,1,0
SESS_03061,Desktop,Paid Ads,1,0,0,0
SESS_03062,Desktop,Organic Search,1,1,1,1
SESS_03063,Mobile,Direct,1,0,0,0
SESS_03064,Mobile,Social Media,1,1,0,0
SESS_03065,Mobile,Organic Search,1,0,0,0
SESS_03066,Desktop,Paid Ads,1,1,1,1
SESS_03067,Desktop,Paid Ads,1,0,0,0
SESS_03068,Tablet,Organic Search,1,0,0,0
SESS_03069,Desktop,Social Media,0,0,0,0
SESS_03070,Mobile,Paid Ads,1,1,0,0
SESS_03071,Mobile,Organic Search,1,1,0,0
SESS_03072,Mobile,Social Media,1,1,0,0
SESS_03073,Desktop,Direct,1,1,0,0
SESS_03074,Desktop,Organic Search,1,1,1,1
SESS_03075,Mobile,Social Media,1,1,0,0
SESS_03076,Mobile,Paid Ads,1,1,0,0
SESS_03077,Tablet,Paid Ads,1,1,0,0
SESS_03078,Desktop,Paid Ads,1,1,1,1
SESS_03079,Desktop,Paid Ads,1,1,1,0
SESS_03080,Tablet,Social Media,1,0,0,0
SESS_03081,Mobile,Organic Search,1,0,0,0
SESS_03082,Mobile,Direct,1,0,0,0
SESS_03083,Desktop,Organic Search,0,0,0,0
SESS_03084,Mobile,Paid Ads,1,1,1,1
SESS_03085,Mobile,Direct,1,1,0,0
SESS_03086,Mobile,Direct,1,0,0,0
SESS_03087,Desktop,Organic Search,1,0,0,0
SESS_03088,Desktop,Social Media,1,1,1,1
SESS_03089,Mobile,Paid Ads,1,0,0,0
SESS_03090,Desktop,Organic Search,1,0,0,0
SESS_03091,Desktop,Direct,1,0,0,0
SESS_03092,Tablet,Organic Search,1,1,1,1
SESS_03093,Desktop,Direct,1,1,1,1
SESS_03094,Mobile,Direct,0,0,0,0
SESS_03095,Desktop,Social Media,1,1,0,0
SESS_03096,Mobile,Social Media,1,0,0,0
SESS_03097,Tablet,Direct,1,1,0,0
SESS_03098,Desktop,Direct,1,0,0,0
SESS_03099,Desktop,Organic Search,1,1,0,0
SESS_03100,Desktop,Organic Search,1,1,0,0
SESS_03101,Desktop,Direct,1,1,1,1
SESS_03102,Mobile,Organic Search,1,1,0,0
SESS_03103,Tablet,Direct,1,0,0,0
SESS_03104,Desktop,Paid Ads,1,0,0,0
SESS_03105,Desktop,Paid Ads,1,0,0,0
SESS_03106,Desktop,Paid Ads,1,0,0,0
SESS_03107,Mobile,Organic Search,1,1,0,0
SESS_03108,Desktop,Social Media,1,0,0,0
SESS_03109,Mobile,Social Media,1,1,0,0
SESS_03110,Mobile,Direct,1,0,0,0
SESS_03111,Mobile,Direct,1,0,0,0
SESS_03112,Desktop,Organic Search,1,1,0,0
SESS_03113,Mobile,Direct,0,0,0,0
SESS_03114,Desktop,Organic Search,0,0,0,0
SESS_03115,Desktop,Organic Search,0,0,0,0
SESS_03116,Mobile,Organic Search,1,1,1,1
SESS_03117,Mobile,Organic Search,1,1,1,0
SESS_03118,Desktop,Organic Search,1,0,0,0
SESS_03119,Desktop,Social Media,1,1,1,1
SESS_03120,Desktop,Direct,1,0,0,0
SESS_03121,Desktop,Paid Ads,1,0,0,0
SESS_03122,Desktop,Direct,1,0,0,0
SESS_03123,Desktop,Direct,1,1,1,1
SESS_03124,Desktop,Organic Search,1,0,0,0
SESS_03125,Mobile,Direct,1,1,0,0
SESS_03126,Mobile,Direct,1,0,0,0
SESS_03127,Mobile,Direct,1,0,0,0
SESS_03128,Desktop,Organic Search,1,0,0,0
SESS_03129,Tablet,Paid Ads,1,0,0,0
SESS_03130,Mobile,Direct,0,0,0,0
SESS_03131,Mobile,Paid Ads,1,1,0,0
SESS_03132,Mobile,Direct,1,0,0,0
SESS_03133,Tablet,Paid Ads,1,1,0,0
SESS_03134,Mobile,Organic Search,1,1,1,0
SESS_03135,Desktop,Paid Ads,0,0,0,0
SESS_03136,Mobile,Social Media,1,0,0,0
SESS_03137,Mobile,Social Media,1,1,1,1
SESS_03138,Mobile,Direct,1,0,0,0
SESS_03139,Mobile,Social Media,1,0,0,0
SESS_03140,Desktop,Direct,0,0,0,0
SESS_03141,Desktop,Social Media,1,0,0,0
SESS_03142,Tablet,Organic Search,1,1,0,0
SESS_03143,Mobile,Organic Search,1,0,0,0
SESS_03144,Mobile,Direct,0,0,0,0
SESS_03145,Desktop,Direct,0,0,0,0
SESS_03146,Desktop,Paid Ads,1,1,1,0
SESS_03147,Mobile,Social Media,1,1,0,0
SESS_03148,Mobile,Paid Ads,1,0,0,0
SESS_03149,Mobile,Paid Ads,0,0,0,0
SESS_03150,Desktop,Paid Ads,1,1,1,1
SESS_03151,Mobile,Organic Search,1,1,1,0
SESS_03152,Desktop,Direct,1,1,1,1
SESS_03153,Mobile,Direct,1,1,0,0
SESS_03154,Desktop,Organic Search,1,0,0,0
SESS_03155,Desktop,Direct,1,0,0,0
SESS_03156,Mobile,Direct,0,0,0,0
SESS_03157,Tablet,Direct,1,1,1,1
SESS_03158,Desktop,Direct,1,0,0,0
SESS_03159,Mobile,Social Media,1,1,0,0
SESS_03160,Desktop,Direct,1,0,0,0
SESS_03161,Desktop,Organic Search,0,0,0,0
SESS_03162,Desktop,Organic Search,1,1,1,1
SESS_03163,Desktop,Organic Search,1,0,0,0
SESS_03164,Mobile,Direct,1,0,0,0
SESS_03165,Desktop,Organic Search,1,0,0,0
SESS_03166,Desktop,Direct,0,0,0,0
SESS_03167,Tablet,Organic Search,1,1,0,0
SESS_03168,Desktop,Direct,0,0,0,0
SESS_03169,Mobile,Organic Search,1,0,0,0
SESS_03170,Desktop,Paid Ads,1,1,0,0
SESS_03171,Mobile,Organic Search,1,0,0,0
SESS_03172,Desktop,Organic Search,1,0,0,0
SESS_03173,Desktop,Organic Search,1,0,0,0
SESS_03174,Desktop,Paid Ads,1,1,1,0
SESS_03175,Desktop,Direct,1,0,0,0
SESS_03176,Desktop,Paid Ads,1,1,1,1
SESS_03177,Mobile,Paid Ads,1,0,0,0
SESS_03178,Mobile,Organic Search,1,1,0,0
SESS_03179,Mobile,Organic Search,1,0,0,0
SESS_03180,Mobile,Organic Search,1,1,1,1
SESS_03181,Desktop,Direct,1,1,0,0
SESS_03182,Desktop,Direct,1,1,1,1
SESS_03183,Desktop,Direct,1,1,0,0
SESS_03184,Desktop,Direct,1,1,0,0
SESS_03185,Mobile,Organic Search,1,1,0,0
SESS_03186,Mobile,Paid Ads,1,0,0,0
SESS_03187,Desktop,Direct,1,0,0,0
SESS_03188,Desktop,Social Media,1,0,0,0
SESS_03189,Mobile,Social Media,1,1,1,1
SESS_03190,Mobile,Social Media,1,1,0,0
SESS_03191,Desktop,Paid Ads,1,1,1,1
SESS_03192,Tablet,Organic Search,1,0,0,0
SESS_03193,Tablet,Direct,1,1,0,0
SESS_03194,Desktop,Organic Search,1,0,0,0
SESS_03195,Desktop,Organic Search,1,1,1,1
SESS_03196,Mobile,Paid Ads,1,0,0,0
SESS_03197,Tablet,Social Media,1,1,1,1
SESS_03198,Mobile,Organic Search,1,1,0,0
SESS_03199,Desktop,Organic Search,1,0,0,0
SESS_03200,Desktop,Direct,1,0,0,0
SESS_03201,Mobile,Direct,1,0,0,0
SESS_03202,Mobile,Organic Search,1,1,0,0
SESS_03203,Desktop,Organic Search,0,0,0,0
SESS_03204,Mobile,Paid Ads,1,0,0,0
SESS_03205,Mobile,Organic Search,1,1,1,1
SESS_03206,Mobile,Social Media,1,1,0,0
SESS_03207,Mobile,Paid Ads,1,0,0,0
SESS_03208,Mobile,Paid Ads,0,0,0,0
SESS_03209,Desktop,Direct,1,0,0,0
SESS_03210,Mobile,Social Media,1,0,0,0
SESS_03211,Desktop,Paid Ads,1,1,1,1
SESS_03212,Mobile,Direct,1,0,0,0
SESS_03213,Desktop,Direct,1,0,0,0
SESS_03214,Mobile,Social Media,1,0,0,0
SESS_03215,Desktop,Direct,1,0,0,0
SESS_03216,Desktop,Organic Search,1,0,0,0
SESS_03217,Desktop,Organic Search,1,1,0,0
SESS_03218,Desktop,Paid Ads,1,1,1,0
SESS_03219,Mobile,Paid Ads,1,1,0,0
SESS_03220,Mobile,Organic Search,1,0,0,0
SESS_03221,Mobile,Organic Search,1,1,0,0
SESS_03222,Desktop,Social Media,1,0,0,0
SESS_03223,Desktop,Paid Ads,1,1,1,0
SESS_03224,Desktop,Social Media,1,1,1,1
SESS_03225,Desktop,Organic Search,1,0,0,0
SESS_03226,Mobile,Direct,0,0,0,0
SESS_03227,Desktop,Organic Search,1,1,1,0
SESS_03228,Desktop,Paid Ads,1,0,0,0
SESS_03229,Desktop,Direct,1,1,0,0
SESS_03230,Desktop,Organic Search,1,1,0,0
SESS_03231,Mobile,Direct,1,1,0,0
SESS_03232,Mobile,Organic Search,1,0,0,0
SESS_03233,Desktop,Paid Ads,1,1,0,0
SESS_03234,Desktop,Direct,1,0,0,0
SESS_03235,Desktop,Paid Ads,1,0,0,0
SESS_03236,Desktop,Social Media,1,1,0,0
SESS_03237,Desktop,Direct,1,1,0,0
SESS_03238,Tablet,Paid Ads,1,1,0,0
SESS_03239,Mobile,Social Media,1,0,0,0
SESS_03240,Mobile,Social Media,1,0,0,0
SESS_03241,Desktop,Direct,1,0,0,0
SESS_03242,Desktop,Direct,1,1,1,0
SESS_03243,Mobile,Direct,1,1,0,0
SESS_03244,Mobile,Paid Ads,0,0,0,0
SESS_03245,Mobile,Paid Ads,1,1,1,1
SESS_03246,Desktop,Paid Ads,0,0,0,0
SESS_03247,Mobile,Organic Search,1,0,0,0
SESS_03248,Desktop,Direct,1,0,0,0
SESS_03249,Mobile,Organic Search,0,0,0,0
SESS_03250,Mobile,Organic Search,1,1,0,0
SESS_03251,Mobile,Paid Ads,0,0,0,0
SESS_03252,Desktop,Organic Search,1,1,1,1
SESS_03253,Mobile,Organic Search,0,0,0,0
SESS_03254,Desktop,Organic Search,1,0,0,0
SESS_03255,Desktop,Direct,1,1,1,1
SESS_03256,Desktop,Organic Search,0,0,0,0
SESS_03257,Mobile,Direct,1,0,0,0
SESS_03258,Desktop,Organic Search,1,1,1,1
SESS_03259,Desktop,Direct,1,0,0,0
SESS_03260,Mobile,Direct,1,0,0,0
SESS_03261,Desktop,Paid Ads,0,0,0,0
SESS_03262,Mobile,Organic Search,1,0,0,0
SESS_03263,Desktop,Paid Ads,1,1,0,0
SESS_03264,Desktop,Paid Ads,1,0,0,0
SESS_03265,Mobile,Organic Search,1,1,1,1
SESS_03266,Desktop,Social Media,1,1,0,0
SESS_03267,Desktop,Direct,1,1,1,1
SESS_03268,Mobile,Paid Ads,1,0,0,0
SESS_03269,Mobile,Social Media,1,1,1,1
SESS_03270,Mobile,Social Media,0,0,0,0
SESS_03271,Desktop,Direct,1,1,1,1
SESS_03272,Desktop,Organic Search,1,1,1,1
SESS_03273,Mobile,Direct,1,0,0,0
SESS_03274,Mobile,Paid Ads,1,0,0,0
SESS_03275,Mobile,Paid Ads,1,0,0,0
SESS_03276,Mobile,Organic Search,1,0,0,0
SESS_03277,Mobile,Organic Search,1,0,0,0
SESS_03278,Desktop,Paid Ads,1,0,0,0
SESS_03279,Desktop,Organic Search,1,0,0,0
SESS_03280,Mobile,Social Media,1,1,0,0
SESS_03281,Desktop,Paid Ads,1,1,1,1
SESS_03282,Desktop,Direct,1,0,0,0
SESS_03283,Mobile,Paid Ads,0,0,0,0
SESS_03284,Mobile,Direct,1,0,0,0
SESS_03285,Desktop,Organic Search,0,0,0,0
SESS_03286,Desktop,Social Media,1,0,0,0
SESS_03287,Desktop,Social Media,1,0,0,0
SESS_03288,Mobile,Organic Search,1,1,1,1
SESS_03289,Tablet,Organic Search,0,0,0,0
SESS_03290,Desktop,Direct,1,1,1,1
SESS_03291,Desktop,Organic Search,0,0,0,0
SESS_03292,Mobile,Direct,1,0,0,0
SESS_03293,Desktop,Organic Search,1,0,0,0
SESS_03294,Mobile,Direct,1,1,1,1
SESS_03295,Tablet,Organic Search,0,0,0,0
SESS_03296,Desktop,Direct,1,1,0,0
SESS_03297,Mobile,Social Media,1,1,0,0
SESS_03298,Desktop,Paid Ads,1,1,1,1
SESS_03299,Desktop,Organic Search,1,0,0,0
SESS_03300,Mobile,Direct,1,1,1,1
SESS_03301,Desktop,Organic Search,1,1,1,1
SESS_03302,Tablet,Direct,1,1,1,0
SESS_03303,Mobile,Organic Search,1,1,0,0
SESS_03304,Desktop,Paid Ads,0,0,0,0
SESS_03305,Desktop,Paid Ads,1,0,0,0
SESS_03306,Desktop,Paid Ads,1,0,0,0
SESS_03307,Desktop,Organic Search,0,0,0,0
SESS_03308,Desktop,Social Media,1,0,0,0
SESS_03309,Desktop,Social Media,1,0,0,0
SESS_03310,Desktop,Organic Search,1,1,0,0
SESS_03311,Mobile,Organic Search,1,0,0,0
SESS_03312,Mobile,Organic Search,1,1,1,1
SESS_03313,Mobile,Direct,1,0,0,0
SESS_03314,Desktop,Paid Ads,1,0,0,0
SESS_03315,Desktop,Organic Search,1,1,1,1
SESS_03316,Mobile,Direct,0,0,0,0
SESS_03317,Desktop,Direct,1,1,1,1
SESS_03318,Desktop,Organic Search,1,1,1,1
SESS_03319,Mobile,Social Media,1,0,0,0
SESS_03320,Mobile,Organic Search,1,0,0,0
SESS_03321,Mobile,Paid Ads,1,0,0,0
SESS_03322,Desktop,Organic Search,1,0,0,0
SESS_03323,Mobile,Organic Search,1,1,1,0
SESS_03324,Mobile,Organic Search,1,1,0,0
SESS_03325,Mobile,Paid Ads,1,0,0,0
SESS_03326,Mobile,Direct,1,0,0,0
SESS_03327,Mobile,Organic Search,1,0,0,0
SESS_03328,Mobile,Organic Search,1,1,0,0
SESS_03329,Desktop,Organic Search,1,0,0,0
SESS_03330,Mobile,Social Media,1,0,0,0
SESS_03331,Mobile,Direct,1,0,0,0
SESS_03332,Mobile,Organic Search,1,0,0,0
SESS_03333,Desktop,Organic Search,1,0,0,0
SESS_03334,Desktop,Social Media,1,1,1,1
SESS_03335,Mobile,Organic Search,0,0,0,0
SESS_03336,Mobile,Paid Ads,0,0,0,0
SESS_03337,Tablet,Social Media,1,1,1,1
SESS_03338,Mobile,Organic Search,1,0,0,0
SESS_03339,Mobile,Organic Search,1,1,0,0
SESS_03340,Mobile,Organic Search,1,1,1,1
SESS_03341,Mobile,Paid Ads,1,1,1,1
SESS_03342,Mobile,Direct,1,0,0,0
SESS_03343,Mobile,Organic Search,0,0,0,0
SESS_03344,Desktop,Paid Ads,1,1,1,1
SESS_03345,Desktop,Organic Search,1,1,1,1
SESS_03346,Mobile,Organic Search,1,0,0,0
SESS_03347,Desktop,Organic Search,1,1,0,0
SESS_03348,Desktop,Direct,1,0,0,0
SESS_03349,Desktop,Organic Search,1,1,1,1
SESS_03350,Desktop,Organic Search,1,0,0,0
SESS_03351,Desktop,Social Media,1,1,1,1
SESS_03352,Desktop,Organic Search,1,0,0,0
SESS_03353,Tablet,Social Media,1,0,0,0
SESS_03354,Mobile,Paid Ads,1,1,0,0
SESS_03355,Desktop,Direct,1,0,0,0
SESS_03356,Desktop,Paid Ads,0,0,0,0
SESS_03357,Mobile,Direct,1,1,1,1
SESS_03358,Desktop,Social Media,1,0,0,0
SESS_03359,Mobile,Social Media,1,0,0,0
SESS_03360,Mobile,Organic Search,0,0,0,0
SESS_03361,Mobile,Organic Search,1,1,1,1
SESS_03362,Desktop,Organic Search,1,0,0,0
SESS_03363,Mobile,Organic Search,1,0,0,0
SESS_03364,Desktop,Organic Search,0,0,0,0
SESS_03365,Tablet,Organic Search,1,0,0,0
SESS_03366,Mobile,Paid Ads,1,1,1,1
SESS_03367,Desktop,Direct,1,1,0,0
SESS_03368,Desktop,Paid Ads,1,0,0,0
SESS_03369,Desktop,Paid Ads,1,0,0,0
SESS_03370,Mobile,Organic Search,1,1,0,0
SESS_03371,Desktop,Social Media,1,0,0,0
SESS_03372,Mobile,Direct,0,0,0,0
SESS_03373,Desktop,Direct,1,0,0,0
SESS_03374,Mobile,Paid Ads,1,1,1,0
SESS_03375,Mobile,Organic Search,1,1,0,0
SESS_03376,Mobile,Organic Search,1,0,0,0
SESS_03377,Mobile,Social Media,1,0,0,0
SESS_03378,Desktop,Social Media,1,1,0,0
SESS_03379,Desktop,Paid Ads,1,0,0,0
SESS_03380,Mobile,Paid Ads,1,1,0,0
SESS_03381,Desktop,Direct,1,1,1,1
SESS_03382,Desktop,Direct,1,1,0,0
SESS_03383,Desktop,Paid Ads,0,0,0,0
SESS_03384,Desktop,Organic Search,0,0,0,0
SESS_03385,Desktop,Organic Search,0,0,0,0
SESS_03386,Mobile,Organic Search,1,1,0,0
SESS_03387,Desktop,Paid Ads,1,0,0,0
SESS_03388,Mobile,Direct,0,0,0,0
SESS_03389,Desktop,Paid Ads,1,1,0,0
SESS_03390,Mobile,Direct,1,0,0,0
SESS_03391,Desktop,Direct,1,0,0,0
SESS_03392,Mobile,Organic Search,1,0,0,0
SESS_03393,Mobile,Direct,1,0,0,0
SESS_03394,Desktop,Social Media,1,1,1,1
SESS_03395,Tablet,Direct,1,1,1,1
SESS_03396,Tablet,Direct,1,0,0,0
SESS_03397,Mobile,Organic Search,1,0,0,0
SESS_03398,Mobile,Organic Search,1,1,0,0
SESS_03399,Desktop,Direct,1,1,0,0
SESS_03400,Mobile,Direct,1,0,0,0
SESS_03401,Desktop,Social Media,1,1,1,1
SESS_03402,Desktop,Paid Ads,1,1,1,0
SESS_03403,Tablet,Organic Search,1,1,1,1
SESS_03404,Desktop,Organic Search,1,1,1,1
SESS_03405,Mobile,Organic Search,1,1,1,0
SESS_03406,Mobile,Organic Search,1,0,0,0
SESS_03407,Mobile,Paid Ads,1,1,1,1
SESS_03408,Tablet,Social Media,1,0,0,0
SESS_03409,Desktop,Direct,1,0,0,0
SESS_03410,Desktop,Paid Ads,1,0,0,0
SESS_03411,Desktop,Direct,1,0,0,0
SESS_03412,Desktop,Direct,1,0,0,0
SESS_03413,Desktop,Direct,0,0,0,0
SESS_03414,Desktop,Direct,0,0,0,0
SESS_03415,Mobile,Social Media,1,1,0,0
SESS_03416,Mobile,Organic Search,1,1,1,0
SESS_03417,Desktop,Direct,0,0,0,0
SESS_03418,Mobile,Social Media,0,0,0,0
SESS_03419,Desktop,Social Media,1,1,1,1
SESS_03420,Desktop,Paid Ads,1,0,0,0
SESS_03421,Mobile,Social Media,1,0,0,0
SESS_03422,Mobile,Direct,1,1,0,0
SESS_03423,Mobile,Paid Ads,1,0,0,0
SESS_03424,Desktop,Paid Ads,1,0,0,0
SESS_03425,Mobile,Social Media,1,1,1,1
SESS_03426,Mobile,Paid Ads,0,0,0,0
SESS_03427,Mobile,Organic Search,1,0,0,0
SESS_03428,Mobile,Paid Ads,1,1,0,0
SESS_03429,Mobile,Organic Search,1,0,0,0
SESS_03430,Mobile,Organic Search,1,0,0,0
SESS_03431,Mobile,Direct,0,0,0,0
SESS_03432,Tablet,Social Media,1,0,0,0
SESS_03433,Mobile,Organic Search,1,0,0,0
SESS_03434,Desktop,Organic Search,1,0,0,0
SESS_03435,Mobile,Organic Search,1,0,0,0
SESS_03436,Desktop,Social Media,1,0,0,0
SESS_03437,Desktop,Organic Search,1,1,0,0
SESS_03438,Mobile,Paid Ads,1,0,0,0
SESS_03439,Tablet,Social Media,1,0,0,0
SESS_03440,Tablet,Organic Search,1,1,1,0
SESS_03441,Desktop,Organic Search,0,0,0,0
SESS_03442,Mobile,Paid Ads,1,0,0,0
SESS_03443,Desktop,Social Media,0,0,0,0
SESS_03444,Tablet,Paid Ads,1,0,0,0
SESS_03445,Tablet,Direct,0,0,0,0
SESS_03446,Mobile,Social Media,1,0,0,0
SESS_03447,Mobile,Organic Search,1,1,1,1
SESS_03448,Mobile,Organic Search,1,0,0,0
SESS_03449,Mobile,Paid Ads,1,0,0,0
